nome,valor,marca,categoria,loc,ano,km_rodados
FIAT MOBI,35900,FIAT,Sedan,SP,2018,38400.0
FORD ECOSPORT,23900,FORD,SUV,SP,2006,120000.0
FORD ECOSPORT,44900,FORD,Hatch,SP,2014,129000.0
CHEVROLET SPIN,61900,CHEVROLET,Hatch,SP,2018,43000.0
CITROEN C4 LOUNGE,43900,CITROEN,Esportivo,SP,2014,70756.0
CHEVROLET SPIN,59900,CHEVROLET,Esportivo,SP,2017,65000.0
VOLKSWAGEN SPACEFOX,30500,VOLKSWAGEN,Hatch,SP,2012,68000.0
CHEVROLET COBALT,52900,CHEVROLET,Sedan,SP,2015,42100.0
VOLKSWAGEN TIGUAN,73880,VOLKSWAGEN,Hatch,SP,2014,67211.0
VOLKSWAGEN VOYAGE,21900,VOLKSWAGEN,Sedan,SP,2009,144000.0
VOLKSWAGEN TIGUAN ALLSPACE,175990,VOLKSWAGEN,Hatch,SP,2019,0.0
PEUGEOT 307,27900,PEUGEOT,Hatch,SP,2009,130000.0
FIAT UNO,36400,FIAT,Hatch,SP,2018,6000.0
VOLKSWAGEN GOL,29500,VOLKSWAGEN,Hatch,SP,2014,86000.0
PEUGEOT 206 SW,14500,PEUGEOT,Hatch,SP,2005,145000.0
VOLKSWAGEN GOLF,34000,VOLKSWAGEN,Hatch,SP,2005,47000.0
CHEVROLET CAPTIVA,41990,CHEVROLET,SUV,SP,2012,95300.0
FIAT UNO,30990,FIAT,Hatch,SP,2016,43000.0
HYUNDAI SANTA FE,42000,HYUNDAI,SUV,SP,2009,160000.0
FIAT SIENA,14490,FIAT,Hatch,SP,2009,99000.0
FIAT PALIO,39900,FIAT,Hatch,SP,2017,62492.0
VOLKSWAGEN VOYAGE,45900,VOLKSWAGEN,Hatch,SP,2018,47000.0
TOYOTA COROLLA,95000,TOYOTA,Hatch,SP,2016,57000.0
TOYOTA COROLLA,67500,TOYOTA,Sedan,SP,2016,25000.0
FIAT STILO,19900,FIAT,Hatch,SP,2006,104000.0
NISSAN LIVINA,30998,NISSAN,SUV,SP,2012,66000.0
VOLKSWAGEN FOX,26900,VOLKSWAGEN,Hatch,SP,2012,63000.0
FORD ECOSPORT,20900,FORD,SUV,SP,2005,113000.0
CHEVROLET MERIVA,25500,CHEVROLET,Hatch,SP,2010,206000.0
CHEVROLET PRISMA,37750,CHEVROLET,Sedan,SP,2015,64542.0
FORD KA,33900,FORD,Hatch,SP,2016,98140.0
RENAULT SANDERO,27899,RENAULT,Hatch,SP,2012,134255.0
NISSAN VERSA,49990,NISSAN,Sedan,SP,2018,27000.0
VOLKSWAGEN UP!,52990,VOLKSWAGEN,Hatch,SP,2019,0.0
HYUNDAI HB20S,48490,HYUNDAI,Sedan,SP,2017,24000.0
FIAT UNO,33900,FIAT,Hatch,SP,2017,28000.0
FIAT ARGO,39800,FIAT,Hatch,SP,2018,32000.0
CITROEN C3,38900,CITROEN,Hatch,SP,2016,35000.0
RENAULT MASTER,109700,RENAULT,Van,SP,2016,227000.0
FORD FOCUS,65999,FORD,Hatch,SP,2015,57777.0
RENAULT LOGAN,36990,RENAULT,Sedan,SP,2017,56254.0
RENAULT LOGAN,22900,RENAULT,Hatch,SP,2012,181055.0
TOYOTA ETIOS,40000,TOYOTA,Hatch,SP,2018,49170.0
VOLKSWAGEN FOX,27990,VOLKSWAGEN,Hatch,SP,2012,86000.0
RENAULT KWID,33900,RENAULT,Hatch,SP,2018,378003.0
RENAULT KWID,41890,RENAULT,Hatch,SP,2019,0.0
VOLKSWAGEN JETTA,75990,VOLKSWAGEN,Sedan,SP,2016,19000.0
HONDA CITY,34900,HONDA,Sedan,SP,2010,120000.0
FORD FIESTA,26900,FORD,Hatch,SP,2013,64000.0
HYUNDAI AZERA,32900,HYUNDAI,Sedan,SP,2009,121900.0
SUZUKI VITARA,91900,SUZUKI,Hatch,SP,2017,38384.0
FORD ECOSPORT,69990,FORD,Hatch,SP,2019,0.0
FORD ECOSPORT,19900,FORD,Wagon/Perua,SP,2003,136257.0
FORD ECOSPORT,31800,FORD,SUV,SP,2010,78000.0
CHEVROLET ASTRA,19900,CHEVROLET,Sedan,SP,2006,125800.0
MITSUBISHI ASX,41000,MITSUBISHI,Hatch,SP,2011,76395.0
FIAT BRAVO,49500,FIAT,Hatch,SP,2015,36000.0
RENAULT KWID,42980,RENAULT,Hatch,SP,2019,0.0
FIAT PUNTO,25900,FIAT,Hatch,SP,2011,130000.0
NISSAN MARCH,39956,NISSAN,Hatch,SP,2019,37234.0
CHEVROLET ONIX,41490,CHEVROLET,Hatch,SP,2018,29000.0
NISSAN KICKS,66900,NISSAN,Hatch,SP,2018,40404.0
FIAT FREEMONT,52000,FIAT,SUV,SP,2012,114000.0
KIA SPORTAGE,62990,KIA,SUV,SP,2011,90000.0
JEEP RENEGADE,67990,JEEP,SUV,SP,2015,63000.0
HONDA HR-V,76000,HONDA,SUV,SP,2016,209874.0
NISSAN SENTRA,47300,NISSAN,Sedan,SP,2015,76912.0
CHEVROLET ASTRA,23899,CHEVROLET,Hatch,SP,2010,153623.0
RENAULT LOGAN,48900,RENAULT,Hatch,SP,2018,22000.0
FORD FOCUS,65900,FORD,Hatch,SP,2017,23000.0
RENAULT LOGAN,42900,RENAULT,Sedan,SP,2016,25781.0
RENAULT SANDERO,33990,RENAULT,Hatch,SP,2015,55800.0
JEEP RENEGADE,79900,JEEP,SUV,SP,2017,21000.0
FIAT 500,28000,FIAT,Hatch,SP,2012,43000.0
CHEVROLET CRUZE,38990,CHEVROLET,Sedan,SP,2011,80000.0
RENAULT CLIO,16990,RENAULT,Utilitário,SP,2006,140000.0
VOLKSWAGEN FOX,26900,VOLKSWAGEN,Hatch,SP,2011,80000.0
FORD KA+,35890,FORD,Sedan,SP,2015,52000.0
AUDI A3,138000,AUDI,Sedan,SP,2015,32000.0
RENAULT SANDERO,34900,RENAULT,Hatch,SP,2015,65000.0
MITSUBISHI ASX,59500,MITSUBISHI,SUV,SP,2015,45610.0
FORD EDGE,59890,FORD,Hatch,SP,2010,84600.0
CHEVROLET ONIX,32900,CHEVROLET,Hatch,SP,2013,70000.0
HYUNDAI HB20X,49900,HYUNDAI,Hatch,SP,2016,46900.0
JEEP RENEGADE,79918,JEEP,Hatch,SP,2019,0.0
RENAULT SANDERO,20990,RENAULT,Hatch,SP,2008,149718.0
VOLKSWAGEN CROSSFOX,29900,VOLKSWAGEN,Hatch,SP,2010,154000.0
CHERY TIGGO2,61000,CHERY,Esportivo,SP,2018,19000.0
RENAULT LOGAN,38890,RENAULT,Sedan,SP,2014,64000.0
FIAT IDEA,33900,FIAT,Hatch,SP,2014,66000.0
TOYOTA COROLLA,49900,TOYOTA,Hatch,SP,2011,113000.0
KIA SPORTAGE,71900,KIA,SUV,SP,2013,78000.0
TOYOTA ETIOS,44400,TOYOTA,Sedan,SP,2018,34000.0
JEEP RENEGADE,78390,JEEP,Esportivo,SP,2019,0.0
FORD KA,54918,FORD,Hatch,SP,2019,0.0
CHEVROLET TRACKER,59900,CHEVROLET,Hatch,SP,2014,72164.0
CHEVROLET VECTRA,21990,CHEVROLET,Hatch,SP,2007,156000.0
FIAT PUNTO,28990,FIAT,Hatch,SP,2013,144000.0
HYUNDAI HB20S,39990,HYUNDAI,Hatch,SP,2014,64000.0
KIA SOUL,68900,KIA,Hatch,SP,2015,66854.0
RENAULT CLIO,20990,RENAULT,Hatch,SP,2013,115000.0
HONDA FIT,62900,HONDA,Hatch,SP,2015,42000.0
RENAULT SANDERO,39900,RENAULT,Hatch,SP,2019,0.0
MITSUBISHI OUTLANDER,42900,MITSUBISHI,Hatch,SP,2011,92000.0
FORD ECOSPORT,57890,FORD,SUV,SP,2016,35000.0
RENAULT DUSTER OROCH,77999,RENAULT,Hatch,SP,2019,0.0
FIAT PALIO WEEKEND,16900,FIAT,Wagon/Perua,SP,2004,236000.0
HONDA CIVIC,103990,HONDA,Sedan,SP,2018,2000.0
VOLKSWAGEN CROSSFOX,35899,VOLKSWAGEN,Hatch,SP,2012,108000.0
NISSAN KICKS,77900,NISSAN,SUV,SP,2019,0.0
HYUNDAI HB20,55979,HYUNDAI,Hatch,SP,2018,0.0
HYUNDAI HB20,52970,HYUNDAI,Hatch,SP,2019,0.0
RENAULT FLUENCE,54000,RENAULT,Sedan,SP,2015,32000.0
CHEVROLET TRACKER,83990,CHEVROLET,Hatch,SP,2019,0.0
TOYOTA HILUX SW4,254900,TOYOTA,Hatch,SP,2017,18000.0
CHEVROLET ONIX,62999,CHEVROLET,Hatch,SP,2018,0.0
CHEVROLET ONIX,56999,CHEVROLET,Hatch,SP,2019,0.0
CHEVROLET CRUZE,51990,CHEVROLET,Sedan,SP,2015,71750.0
CHEVROLET PRISMA,39900,CHEVROLET,Sedan,SP,2017,54338.0
CHEVROLET MONTANA,20500,CHEVROLET,Picape,SP,2005,199732.0
TOYOTA FIELDER,29900,TOYOTA,Hatch,SP,2007,128221.0
FORD ECOSPORT,58990,FORD,SUV,SP,2017,34780.0
VOLKSWAGEN FOX,39990,VOLKSWAGEN,Hatch,SP,2016,65420.0
CHERY TIGGO,24900,CHERY,SUV,SP,2010,100800.0
FIAT PUNTO,23000,FIAT,Hatch,SP,2009,116000.0
HYUNDAI AZERA,65000,HYUNDAI,Sedan,SP,2011,75000.0
FIAT UNO,26900,FIAT,Hatch,SP,2012,114000.0
CHEVROLET ONIX,38900,CHEVROLET,Hatch,SP,2017,50000.0
MERCEDES-BENZ GLA 200,119800,MERCEDES-BENZ,Hatch,SP,2017,36000.0
CITROEN GRAND C4 PICASSO,85801,CITROEN,Hatch,SP,2017,31000.0
CITROEN GRAND C4 PICASSO,85801,CITROEN,Hatch,SP,2017,31000.0
VOLKSWAGEN SPACEFOX,20900,VOLKSWAGEN,SUV,SP,2007,150.0
HYUNDAI HB20S,41500,HYUNDAI,Sedan,SP,2014,89992.0
FIAT FIORINO,61990,FIAT,Van,SP,2019,0.0
VOLKSWAGEN VOYAGE,40990,VOLKSWAGEN,Sedan,SP,2016,40000.0
NISSAN VERSA,29800,NISSAN,Sedan,SP,2012,79632.0
FIAT FREEMONT,56890,FIAT,SUV,SP,2013,110.0
CHEVROLET TRACKER,64900,CHEVROLET,SUV,SP,2015,60000.0
MERCEDES-BENZ A 200,68600,MERCEDES-BENZ,Hatch,SP,2013,89936.0
FIAT CRONOS,58800,FIAT,Sedan,SP,2017,36000.0
VOLKSWAGEN TIGUAN,59900,VOLKSWAGEN,Hatch,SP,2013,90000.0
CHEVROLET ONIX,62490,CHEVROLET,Hatch,SP,2019,0.0
HONDA HR-V,76990,HONDA,Hatch,SP,2017,38800.0
FIAT TORO,120890,FIAT,Picape,SP,2019,0.0
FORD FUSION,141900,FORD,Hatch,SP,2016,40000.0
MERCEDES-BENZ E 250,90900,MERCEDES-BENZ,Hatch,SP,2011,60000.0
MERCEDES-BENZ ML 63,270000,MERCEDES-BENZ,Hatch,SP,2012,39000.0
HYUNDAI HB20,55990,HYUNDAI,Hatch,SP,2019,0.0
HYUNDAI HB20,52990,HYUNDAI,Hatch,SP,2019,0.0
NISSAN LIVINA,36900,NISSAN,Mini Van,SP,2013,61000.0
HYUNDAI HB20,64990,HYUNDAI,Hatch,SP,2019,0.0
CITROEN C3,21990,CITROEN,Hatch,SP,2008,89991.0
VOLKSWAGEN GOL,16500,VOLKSWAGEN,Hatch,SP,1982,11111.0
FIAT PALIO WEEKEND,29800,FIAT,Wagon/Perua,SP,2009,98521.0
CHEVROLET CAPTIVA,36000,CHEVROLET,Hatch,SP,2009,79453.0
CHEVROLET PRISMA,66999,CHEVROLET,Hatch,SP,2019,0.0
FIAT PALIO WEEKEND,37990,FIAT,Wagon/Perua,SP,2015,112000.0
NISSAN LIVINA,29800,NISSAN,Mini Van,SP,2012,96321.0
VOLKSWAGEN JETTA,69999,VOLKSWAGEN,Utilitário,SP,2012,81000.0
CHEVROLET PRISMA,52899,CHEVROLET,Sedan,SP,2017,92000.0
FIAT UNO,27900,FIAT,Hatch,SP,2015,45700.0
FIAT PALIO WEEKEND,36000,FIAT,Wagon/Perua,SP,2013,77000.0
FORD KA,42900,FORD,Hatch,SP,2016,24163.0
VOLKSWAGEN FOX,41899,VOLKSWAGEN,Hatch,SP,2014,42450.0
CHEVROLET ONIX,42900,CHEVROLET,Hatch,SP,2015,35000.0
HYUNDAI ELANTRA,53999,HYUNDAI,Sedan,SP,2014,70000.0
VOLKSWAGEN TIGUAN,76950,VOLKSWAGEN,Hatch,SP,2014,50511.0
VOLKSWAGEN JETTA,79900,VOLKSWAGEN,Hatch,SP,2015,61464.0
FORD FIESTA,36790,FORD,Hatch,SP,2013,62541.0
FORD KA,41900,FORD,Hatch,SP,2015,51400.0
VOLKSWAGEN TIGUAN,63490,VOLKSWAGEN,Hatch,SP,2011,91000.0
FIAT PALIO,29900,FIAT,Hatch,SP,2012,60470.0
HYUNDAI AZERA,65900,HYUNDAI,Sedan,SP,2012,81121.0
HONDA CR-V,61500,HONDA,SUV,SP,2012,65000.0
RENAULT SANDERO,42900,RENAULT,Hatch,SP,2016,11000.0
HYUNDAI I30,41900,HYUNDAI,Hatch,SP,2011,60800.0
FIAT DOBLO,53900,FIAT,Hatch,SP,2016,40000.0
BMW 328I,86890,BMW,Hatch,SP,2012,84000.0
RENAULT LOGAN,46900,RENAULT,Sedan,SP,2017,18000.0
CHEVROLET ONIX,34980,CHEVROLET,Hatch,SP,2015,48000.0
CHEVROLET ZAFIRA,27900,CHEVROLET,Mini Van,SP,2007,190392.0
HYUNDAI TUCSON,54900,HYUNDAI,SUV,SP,2015,75000.0
VOLKSWAGEN UP!,34980,VOLKSWAGEN,Hatch,SP,2016,19000.0
DODGE JOURNEY,35800,DODGE,SUV,SP,2008,92450.0
FORD FIESTA,24900,FORD,Hatch,SP,2014,90000.0
FIAT PALIO,24300,FIAT,Utilitário,SP,2016,45201.0
HYUNDAI HB20,37900,HYUNDAI,Utilitário,SP,2013,87464.0
HONDA WR-V,82999,HONDA,Hatch,SP,2020,0.0
TOYOTA COROLLA,109900,TOYOTA,Hatch,SP,2016,29000.0
HYUNDAI VERACRUZ,47000,HYUNDAI,SUV,SP,2010,67500.0
TOYOTA COROLLA,199900,TOYOTA,Hatch,SP,2019,100.0
HONDA HR-V,88990,HONDA,Hatch,SP,2020,0.0
CHEVROLET AGILE,25900,CHEVROLET,Hatch,SP,2012,85000.0
HONDA CIVIC,107990,HONDA,Hatch,SP,2020,0.0
HONDA HR-V,70890,HONDA,Hatch,SP,2015,49000.0
HONDA FIT,74979,HONDA,Hatch,SP,2020,0.0
FIAT PALIO,12990,FIAT,Hatch,SP,2006,190000.0
PEUGEOT 308,33990,PEUGEOT,Hatch,SP,2014,80000.0
HONDA CITY,73989,HONDA,Hatch,SP,2020,0.0
HONDA FIT,49980,HONDA,Hatch,SP,2014,93000.0
FIAT PALIO,17990,FIAT,Hatch,SP,2010,83000.0
HONDA CITY,81970,HONDA,Hatch,SP,2020,0.0
JEEP RENEGADE,62790,JEEP,SUV,SP,2015,40000.0
JEEP COMPASS,136900,JEEP,Esportivo,SP,2019,101.0
HYUNDAI IX35,74890,HYUNDAI,SUV,SP,2015,50000.0
AUDI RS6,320000,AUDI,Hatch,SP,2014,40000.0
VOLKSWAGEN VOYAGE,29900,VOLKSWAGEN,Sedan,SP,2016,98000.0
MITSUBISHI L200 TRITON SPORT,139999,MITSUBISHI,Hatch,SP,2018,10700.0
CHEVROLET CRUZE,82900,CHEVROLET,Sedan,SP,2019,4900.0
FORD KA,38790,FORD,Hatch,SP,2018,39000.0
FORD KA,11500,FORD,Hatch,SP,2003,113906.0
CHEVROLET SPIN,39900,CHEVROLET,Wagon/Perua,SP,2015,165000.0
MERCEDES-BENZ CLA 200,126999,MERCEDES-BENZ,Hatch,SP,2015,32000.0
LAND ROVER RANGE ROVER SPORT,299999,LAND ROVER,Hatch,SP,2015,52000.0
VOLVO XC60,99999,VOLVO,Hatch,SP,2017,65000.0
VOLKSWAGEN FOX,29900,VOLKSWAGEN,Hatch,SP,2014,109000.0
FIAT IDEA,14500,FIAT,Mini Van,SP,2007,204000.0
FIAT PUNTO,24900,FIAT,Hatch,SP,2007,128237.0
FORD KA,32900,FORD,Hatch,SP,2017,23256.0
LAND ROVER RANGE ROVER EVOQUE,172990,LAND ROVER,Hatch,SP,2015,48000.0
FIAT PALIO,17900,FIAT,Utilitário,SP,2007,129000.0
HYUNDAI ELANTRA,53700,HYUNDAI,Hatch,SP,2014,70000.0
FORD FIESTA,46700,FORD,Hatch,SP,2017,14000.0
FORD ECOSPORT,32900,FORD,Wagon/Perua,SP,2011,55000.0
CHEVROLET ONIX,38900,CHEVROLET,Utilitário,SP,2018,18676.0
FORD FUSION,69990,FORD,Hatch,SP,2014,57000.0
CHEVROLET ZAFIRA,23800,CHEVROLET,SUV,SP,2006,174563.0
FIAT UNO,26900,FIAT,Hatch,SP,2013,85000.0
CHERY TIGGO 5X,92990,CHERY,Hatch,SP,2019,100.0
HONDA CIVIC,19890,HONDA,Sedan,SP,2001,147000.0
HYUNDAI CRETA,68990,HYUNDAI,Hatch,SP,2017,58000.0
HYUNDAI HB20,32990,HYUNDAI,Hatch,SP,2015,60770.0
VOLKSWAGEN SPACEFOX,18900,VOLKSWAGEN,Hatch,SP,2009,120000.0
PEUGEOT 207,16700,PEUGEOT,Hatch,SP,2010,105700.0
FIAT PALIO,26900,FIAT,Hatch,SP,2012,95700.0
FIAT PALIO,25910,FIAT,Hatch,SP,2016,45000.0
RENAULT SANDERO,38900,RENAULT,Hatch,SP,2015,35000.0
CHEVROLET BLAZER,28990,CHEVROLET,SUV,SP,2001,128000.0
TOYOTA COROLLA,113900,TOYOTA,Sedan,SP,2020,0.0
FIAT PALIO WEEKEND,38900,FIAT,Wagon/Perua,SP,2014,73700.0
TOYOTA COROLLA,202940,TOYOTA,Sedan,SP,2020,
TOYOTA ETIOS,59900,TOYOTA,Sedan,SP,2020,0.0
VOLKSWAGEN CROSSFOX,22990,VOLKSWAGEN,Hatch,SP,2009,92446.0
NISSAN LIVINA,18900,NISSAN,Hatch,SP,2009,155700.0
CHEVROLET SPIN,63900,CHEVROLET,Hatch,SP,2019,30958.0
JEEP RENEGADE,51980,JEEP,Utilitário,SP,2015,43257.0
TOYOTA ETIOS,41000,TOYOTA,Hatch,SP,2017,41000.0
BMW 550I,118000,BMW,Sedan,SP,2010,56600.0
CHEVROLET ONIX,40490,CHEVROLET,Hatch,SP,2018,101.0
NISSAN VERSA,36499,NISSAN,Hatch,SP,2016,115000.0
PEUGEOT 207,15900,PEUGEOT,Hatch,SP,2011,103207.0
CHEVROLET CRUZE,43500,CHEVROLET,Hatch,SP,2013,86660.0
FIAT FIORINO,26900,FIAT,Van,SP,2012,225000.0
CHEVROLET ONIX,44900,CHEVROLET,Hatch,SP,2019,21480.0
CHERY TIGGO 5X,92990,CHERY,Hatch,SP,2019,100.0
BMW Z4,132200,BMW,Hatch,SP,2010,49000.0
VOLKSWAGEN FOX,40900,VOLKSWAGEN,Hatch,SP,2017,41000.0
CHEVROLET SPIN,58990,CHEVROLET,Hatch,SP,2017,39760.0
CHEVROLET ONIX,43900,CHEVROLET,Hatch,SP,2017,59596.0
MITSUBISHI ASX,53900,MITSUBISHI,Hatch,SP,2015,88000.0
MITSUBISHI PAJERO TR4,35990,MITSUBISHI,Mini Van,SP,2012,76300.0
CHEVROLET ONIX,31500,CHEVROLET,Hatch,SP,2015,75533.0
HYUNDAI IX35,59990,HYUNDAI,Hatch,SP,2014,59000.0
FORD FUSION,110000,FORD,Sedan,SP,2018,23750.0
MITSUBISHI LANCER,47500,MITSUBISHI,Sedan,SP,2014,65000.0
PEUGEOT 307,22890,PEUGEOT,Hatch,SP,2010,110000.0
PEUGEOT 207,19890,PEUGEOT,Hatch,SP,2012,89645.0
CHEVROLET CAMARO,114900,CHEVROLET,Hatch,SP,2011,83000.0
FIAT PALIO,23990,FIAT,Hatch,SP,2017,63173.0
JAC T5,46900,JAC,Hatch,SP,2016,29000.0
FIAT SIENA,27990,FIAT,Hatch,SP,2014,105513.0
FIAT FREEMONT,61990,FIAT,Utilitário,SP,2015,52879.0
RENAULT DUSTER,37900,RENAULT,Hatch,SP,2013,79000.0
RENAULT KWID,31900,RENAULT,Hatch,SP,2018,18000.0
FORD ECOSPORT,86900,FORD,Hatch,SP,2019,0.0
FORD FOCUS,44900,FORD,Sedan,SP,2013,69000.0
NISSAN VERSA,32499,NISSAN,Hatch,SP,2014,65000.0
MERCEDES-BENZ A 250,184890,MERCEDES-BENZ,Custom,SP,2018,4027.0
FORD FIESTA,15500,FORD,Sedan,SP,2005,133000.0
HYUNDAI HB20,37990,HYUNDAI,Hatch,SP,2017,22800.0
RENAULT SANDERO,25900,RENAULT,Hatch,SP,2010,136034.0
FORD FOCUS,26990,FORD,Hatch,SP,2011,125000.0
RENAULT LOGAN,28900,RENAULT,Custom,SP,2014,98000.0
CHEVROLET SPIN,69490,CHEVROLET,Hatch,SP,2018,33351.0
VOLKSWAGEN SPACEFOX,21900,VOLKSWAGEN,Hatch,SP,2009,134087.0
FIAT IDEA,21899,FIAT,Wagon/Perua,SP,2007,85000.0
FIAT STRADA,28900,FIAT,Hatch,SP,2008,111089.0
NISSAN KICKS,82900,NISSAN,Hatch,SP,2018,10633.0
CHEVROLET PRISMA,34790,CHEVROLET,Sedan,SP,2017,101756.0
NISSAN MARCH,25890,NISSAN,Custom,SP,2012,72300.0
HONDA HR-V,69900,HONDA,SUV,SP,2016,55000.0
NISSAN VERSA,39990,NISSAN,Sedan,SP,2018,49464.0
VOLVO XC60,87890,VOLVO,SUV,SP,2015,55000.0
VOLKSWAGEN UP!,28899,VOLKSWAGEN,Hatch,SP,2014,79900.0
NISSAN VERSA,50999,NISSAN,Hatch,SP,2018,13000.0
FORD FUSION,72999,FORD,Hatch,SP,2014,59000.0
FIAT PALIO,23899,FIAT,Hatch,SP,2013,64000.0
FORD FIESTA,19499,FORD,Hatch,SP,2012,127000.0
CHEVROLET CELTA,23499,CHEVROLET,Hatch,SP,2013,114900.0
VOLKSWAGEN TIGUAN,49900,VOLKSWAGEN,Hatch,SP,2012,128000.0
HYUNDAI CRETA,82900,HYUNDAI,Utilitário,SP,2020,0.0
FORD FUSION,98990,FORD,Sedan,SP,2017,19119.0
HONDA CIVIC,79900,HONDA,Sedan,SP,2016,80000.0
JEEP RENEGADE,57890,JEEP,Hatch,SP,2018,39000.0
JEEP RENEGADE,58990,JEEP,Hatch,SP,2017,26899.0
RENAULT LOGAN,29900,RENAULT,Sedan,SP,2015,4600.0
VOLKSWAGEN TIGUAN,63900,VOLKSWAGEN,SUV,SP,2014,60000.0
FIAT PUNTO,29900,FIAT,Hatch,SP,2013,136129.0
VOLKSWAGEN UP!,35900,VOLKSWAGEN,Hatch,SP,2016,104548.0
JEEP RENEGADE,58000,JEEP,SUV,SP,2017,33000.0
FIAT DOBLO,64310,FIAT,Utilitário,SP,2019,35933.0
NISSAN VERSA,35900,NISSAN,Hatch,SP,2015,101000.0
CHEVROLET ONIX,45900,CHEVROLET,Hatch,SP,2016,38100.0
CHEVROLET TRACKER,99900,CHEVROLET,Hatch,SP,2020,0.0
HYUNDAI HB20,37700,HYUNDAI,Hatch,SP,2019,24521.0
FORD FIESTA,20890,FORD,Conversível,SP,2011,66000.0
CHEVROLET ONIX,37490,CHEVROLET,Hatch,SP,2018,36116.0
VOLKSWAGEN POLO,23900,VOLKSWAGEN,Hatch,SP,2010,88607.0
HONDA HR-V,89900,HONDA,SUV,SP,2017,19900.0
HYUNDAI TUCSON,38900,HYUNDAI,SUV,SP,2012,97800.0
CITROEN AIRCROSS,28900,CITROEN,Mini Van,SP,2013,60000.0
VOLKSWAGEN TIGUAN,63990,VOLKSWAGEN,Utilitário,SP,2014,44973.0
NISSAN VERSA,35900,NISSAN,Hatch,SP,2016,58000.0
LAND ROVER RANGE ROVER SPORT,88900,LAND ROVER,Hatch,SP,2009,124000.0
NISSAN SENTRA,65270,NISSAN,Sedan,SP,2018,25723.0
NISSAN VERSA,31990,NISSAN,Sedan,SP,2016,125907.0
RENAULT FLUENCE,33900,RENAULT,Hatch,SP,2013,72000.0
CHEVROLET TRACKER,112000,CHEVROLET,Hatch,SP,2020,0.0
KIA SPORTAGE,49990,KIA,Hatch,SP,2011,89000.0
VOLKSWAGEN AMAROK,89900,VOLKSWAGEN,Picape,SP,2017,60422.0
FORD FIESTA,26900,FORD,Sedan,SP,2013,65500.0
NISSAN VERSA,33900,NISSAN,Hatch,SP,2016,59000.0
CHEVROLET ONIX,36900,CHEVROLET,Hatch,SP,2015,79000.0
FORD FUSION,93990,FORD,Sedan,SP,2017,59500.0
CHEVROLET PRISMA,39890,CHEVROLET,Sedan,SP,2018,46425.0
HYUNDAI HB20,66990,HYUNDAI,Hatch,SP,2020,0.0
VOLKSWAGEN FOX,36990,VOLKSWAGEN,Hatch,SP,2015,40000.0
VOLKSWAGEN JETTA,54900,VOLKSWAGEN,Sedan,SP,2015,76000.0
HYUNDAI CRETA,102490,HYUNDAI,Utilitário,SP,2019,0.0
FIAT CRONOS,62990,FIAT,Hatch,SP,2018,18000.0
FIAT GRAND SIENA,39990,FIAT,Hatch,SP,2018,12949.0
CHEVROLET ONIX,70900,CHEVROLET,Sedan,SP,2019,0.0
HYUNDAI CRETA,93900,HYUNDAI,Utilitário,SP,2018,0.0
FIAT TORO,127990,FIAT,Hatch,SP,2020,0.0
FIAT UNO,29900,FIAT,Hatch,SP,2013,101.0
CHEVROLET ASTRA,9900,CHEVROLET,Hatch,SP,1999,110000.0
FORD FUSION,88990,FORD,Sedan,SP,2017,26127.0
CHEVROLET ZAFIRA,23900,CHEVROLET,Hatch,SP,2006,112000.0
RENAULT CAPTUR,78900,RENAULT,Hatch,SP,2018,13000.0
FIAT PALIO,17500,FIAT,Hatch,SP,2008,10101.0
NISSAN MARCH,34490,NISSAN,Hatch,SP,2018,27354.0
HONDA CR-V,37870,HONDA,SUV,SP,2008,79000.0
HONDA HR-V,84870,HONDA,SUV,SP,2017,29000.0
FORD FIESTA,13590,FORD,Hatch,SP,2008,127000.0
RENAULT LOGAN,35141,RENAULT,Sedan,SP,2018,57551.0
FORD FOCUS,49890,FORD,Hatch,SP,2016,71986.0
FORD KA,34990,FORD,Hatch,SP,2017,29040.0
HYUNDAI HB20,44990,HYUNDAI,Hatch,SP,2019,29050.0
FIAT STRADA,64900,FIAT,Picape,SP,2017,49000.0
RENAULT DUSTER,55900,RENAULT,SUV,SP,2016,25000.0
CHEVROLET CORSA,15990,CHEVROLET,Sedan,SP,2004,500000.0
AUDI S3,155888,AUDI,Sedan,SP,2015,30555.0
PEUGEOT 2008,55900,PEUGEOT,Utilitário,SP,2016,27000.0
FORD KA+,33900,FORD,Sedan,SP,2015,90000.0
HYUNDAI TUCSON,31000,HYUNDAI,SUV,SP,2009,118500.0
HYUNDAI SANTA FE,37890,HYUNDAI,SUV,SP,2009,172000.0
HYUNDAI HB20,49900,HYUNDAI,Hatch,SP,2018,25000.0
VOLKSWAGEN GOL,36900,VOLKSWAGEN,Hatch,SP,2016,30000.0
HYUNDAI IX35,61890,HYUNDAI,Hatch,SP,2014,68256.0
BMW X1,93990,BMW,Hatch,SP,2014,71000.0
VOLKSWAGEN POLO,61890,VOLKSWAGEN,Hatch,SP,2018,14285.0
RENAULT MEGANE,21890,RENAULT,Conversível,SP,2011,92500.0
TOYOTA COROLLA,77990,TOYOTA,Hatch,SP,2015,65000.0
VOLKSWAGEN TIGUAN,57990,VOLKSWAGEN,Hatch,SP,2012,104000.0
BMW 328I,87890,BMW,Hatch,SP,2013,115000.0
HYUNDAI TUCSON,24990,HYUNDAI,Hatch,SP,2006,108000.0
